step,wallclock_s,step_time_ms,fwd_us,bwd_us,opt_us,dataloader_us,active_bytes,reserved_bytes,num_alloc_retries,num_device_alloc,num_device_free
1081,6968313.245194,293.713,46658.7,88021.2,25033.0,161.1,683934720,46393196544,0,345,0
1082,6968313.538024,292.830,46626.7,87001.3,22777.8,159.2,683934720,46393196544,0,345,0
1083,6968313.830087,292.064,44687.4,86777.8,26917.9,160.5,683934720,46393196544,0,345,0
1084,6968314.122248,292.161,46066.1,87648.7,24429.3,160.2,683934720,46393196544,0,345,0
1085,6968314.415771,293.523,45984.6,87783.6,24050.8,160.7,683934720,46393196544,0,345,0
1086,6968314.709059,293.288,45937.6,87508.6,26194.2,159.5,683934720,46393196544,0,345,0
1087,6968315.002417,293.358,46143.0,87742.1,21220.8,159.2,683934720,46393196544,0,345,0
1088,6968315.294172,291.755,46180.9,87351.6,22860.4,159.8,683934720,46393196544,0,345,0
1089,6968315.585385,291.213,46608.8,87732.1,22812.9,158.7,683934720,46393196544,0,345,0
1090,6968315.877985,292.600,46691.7,87944.6,22862.6,161.0,683934720,46393196544,0,345,0
1091,6968316.170126,292.141,44922.4,86503.5,26338.6,157.3,683934720,46393196544,0,345,0
1092,6968316.461288,291.162,46123.1,87422.9,20617.4,159.8,683934720,46393196544,0,345,0
1093,6968316.753222,291.934,45911.7,87409.8,23722.4,161.3,683934720,46393196544,0,345,0
1094,6968317.046578,293.356,46087.1,87621.8,24887.2,159.6,683934720,46393196544,0,345,0
1095,6968317.340254,293.676,46162.3,87459.8,26000.4,161.0,683934720,46393196544,0,345,0
1096,6968317.633396,293.142,44920.3,86652.2,26811.7,162.8,683934720,46393196544,0,345,0
1097,6968317.928073,294.677,45599.4,86908.0,28579.5,161.2,683934720,46393196544,0,345,0
1098,6968318.220895,292.822,46925.2,88469.3,22570.3,160.7,683934720,46393196544,0,345,0
1099,6968318.514278,293.382,45530.8,86855.8,26016.6,153.3,683934720,46393196544,0,345,0
1100,6968318.806618,292.340,46125.7,87069.5,25194.0,159.5,683934720,46393196544,0,345,0
1101,6968319.114645,308.027,45472.9,88614.5,21988.7,153.9,683934720,46393196544,0,345,0
1102,6968319.408350,293.706,45258.9,87410.9,26028.5,160.3,683934720,46393196544,0,345,0
1103,6968319.703327,294.976,47448.6,88014.0,24931.0,162.9,683934720,46393196544,0,345,0
1104,6968319.994551,291.224,47165.8,87645.4,15951.1,162.4,683934720,46393196544,0,345,0
1105,6968320.287104,292.554,45052.4,86767.1,24520.4,158.8,683934720,46393196544,0,345,0
1106,6968320.580611,293.507,46486.0,87571.7,23252.7,159.2,683934720,46393196544,0,345,0
1107,6968320.873088,292.477,45928.9,87116.3,24612.6,160.3,683934720,46393196544,0,345,0
1108,6968321.164672,291.584,45641.4,87991.7,23516.1,159.3,683934720,46393196544,0,345,0
1109,6968321.458124,293.452,46178.4,87158.3,24315.9,158.9,683934720,46393196544,0,345,0
1110,6968321.751341,293.217,47176.5,89964.3,21965.3,164.4,683934720,46393196544,0,345,0
1111,6968322.045735,294.394,45926.3,86390.5,27948.6,154.7,683934720,46393196544,0,345,0
1112,6968322.337459,291.724,45939.9,87136.4,24345.3,158.6,683934720,46393196544,0,345,0
1113,6968322.632271,294.813,45540.9,86775.2,26354.9,172.3,683934720,46393196544,0,345,0
1114,6968322.927718,295.446,45495.6,86273.2,27772.5,162.1,683934720,46393196544,0,345,0
1115,6968323.220994,293.276,45839.5,87020.7,25422.7,160.8,683934720,46393196544,0,345,0
1116,6968323.512712,291.718,45694.2,87961.6,22697.7,161.2,683934720,46393196544,0,345,0
1117,6968323.809050,296.338,46020.4,87645.2,26530.8,161.8,683934720,46393196544,0,345,0
1118,6968324.100421,291.371,47581.5,88316.8,19858.6,169.7,683934720,46393196544,0,345,0
1119,6968324.397147,296.726,45606.7,86927.1,29767.4,162.7,683934720,46393196544,0,345,0
1120,6968324.688396,291.249,45867.2,86683.8,24072.1,161.5,683934720,46393196544,0,345,0
1121,6968324.985822,297.426,48758.0,90373.6,22557.3,160.6,683934720,46393196544,0,345,0
1122,6968325.278041,292.218,45350.2,86671.7,22627.5,172.2,683934720,46393196544,0,345,0
1123,6968325.568130,290.089,47578.6,89128.7,16300.5,158.7,683934720,46393196544,0,345,0
1124,6968325.860162,292.032,46677.2,86916.3,23779.4,167.1,683934720,46393196544,0,345,0
1125,6968326.153778,293.616,45959.8,87622.6,24611.3,160.5,683934720,46393196544,0,345,0
1126,6968326.444957,291.179,45590.6,86661.1,23894.8,173.8,683934720,46393196544,0,345,0
1127,6968326.737205,292.248,47224.0,89260.4,19489.2,161.1,683934720,46393196544,0,345,0
1128,6968327.031202,293.997,47048.8,89590.6,21998.9,163.6,683934720,46393196544,0,345,0
1129,6968327.324789,293.587,47170.6,88882.5,23526.6,165.3,683934720,46393196544,0,345,0
1130,6968327.615737,290.948,45714.5,86727.2,22774.2,178.3,683934720,46393196544,0,345,0
1131,6968327.907946,292.209,45557.2,86662.2,25900.5,165.8,683934720,46393196544,0,345,0
1132,6968328.201020,293.073,46351.9,86642.8,24684.6,166.3,683934720,46393196544,0,345,0
1133,6968328.493781,292.762,45190.6,87487.5,24714.5,175.8,683934720,46393196544,0,345,0
1134,6968328.786722,292.940,45944.7,87247.7,24465.9,166.5,683934720,46393196544,0,345,0
1135,6968329.078644,291.922,46353.6,87592.4,22019.9,163.9,683934720,46393196544,0,345,0
1136,6968329.370135,291.491,45301.3,86541.5,24749.5,160.5,683934720,46393196544,0,345,0
1137,6968329.663409,293.274,46400.9,87152.8,24482.3,192.2,683934720,46393196544,0,345,0
1138,6968329.955851,292.442,46106.3,86837.1,21486.8,162.3,683934720,46393196544,0,345,0
1139,6968330.253406,297.555,45505.7,86379.0,31756.3,163.8,683934720,46393196544,0,345,0
1140,6968330.547342,293.936,45707.5,87209.3,25756.6,175.5,683934720,46393196544,0,345,0
1141,6968330.840669,293.327,45798.2,87303.8,25513.2,160.8,683934720,46393196544,0,345,0
1142,6968331.133847,293.178,45619.6,87010.7,26651.6,161.2,683934720,46393196544,0,345,0
1143,6968331.425799,291.952,45563.1,86475.7,24801.2,164.7,683934720,46393196544,0,345,0
1144,6968331.777652,351.853,46490.0,87241.7,2495.6,80171.3,683934720,46393196544,0,345,0
1145,6968332.069008,291.356,45710.2,87523.3,23925.8,187.5,683934720,46393196544,0,345,0
1146,6968332.359797,290.789,47182.2,87890.5,20654.4,189.3,683934720,46393196544,0,345,0
1147,6968332.652055,292.258,45698.8,88688.1,22409.9,188.1,683934720,46393196544,0,345,0
1148,6968332.945062,293.006,46493.8,87691.2,24805.6,258.3,683934720,46393196544,0,345,0
1149,6968333.239455,294.393,46392.9,87472.5,25028.5,186.8,683934720,46393196544,0,345,0
1150,6968333.531160,291.705,46332.1,88117.4,22064.2,479.4,683934720,46393196544,0,345,0
1151,6968333.823705,292.545,45279.6,87172.9,24989.5,177.3,683934720,46393196544,0,345,0
1152,6968334.116240,292.535,44931.1,87562.2,25610.5,643.4,683934720,46393196544,0,345,0
1153,6968334.408970,292.730,45246.9,86764.1,25094.1,195.0,683934720,46393196544,0,345,0
1154,6968334.701066,292.096,46291.4,86347.8,24268.4,174.4,683934720,46393196544,0,345,0
1155,6968334.993517,292.451,45418.4,86382.7,26616.2,500.5,683934720,46393196544,0,345,0
1156,6968335.286267,292.750,46410.9,87256.1,24601.0,479.6,683934720,46393196544,0,345,0
1157,6968335.579236,292.968,46617.0,86995.7,22668.6,180.1,683934720,46393196544,0,345,0
1158,6968335.876482,297.246,45980.3,87886.4,28865.3,190.2,683934720,46393196544,0,345,0
1159,6968336.170636,294.154,45440.6,86594.3,28432.5,175.3,683934720,46393196544,0,345,0
1160,6968336.464006,293.370,47100.8,88293.1,23163.8,181.8,683934720,46393196544,0,345,0
1161,6968336.755504,291.498,45808.0,86829.7,22748.0,193.5,683934720,46393196544,0,345,0
1162,6968337.049019,293.515,45638.2,87236.2,25402.9,573.2,683934720,46393196544,0,345,0
1163,6968337.343713,294.694,46555.0,87194.9,24912.8,201.4,683934720,46393196544,0,345,0
1164,6968337.634465,290.752,45638.3,86897.3,23893.3,413.6,683934720,46393196544,0,345,0
1165,6968337.926053,291.588,45840.7,87917.4,24834.5,188.4,683934720,46393196544,0,345,0
1166,6968338.217868,291.815,46364.6,88188.7,22130.9,501.8,683934720,46393196544,0,345,0
1167,6968338.509099,291.231,45690.4,87060.6,23815.2,228.0,683934720,46393196544,0,345,0
1168,6968338.803691,294.592,46366.0,86381.3,27741.3,183.1,683934720,46393196544,0,345,0
1169,6968339.095056,291.366,45340.1,86660.6,25931.3,462.8,683934720,46393196544,0,345,0
1170,6968339.388542,293.485,45672.4,87303.8,26501.0,190.3,683934720,46393196544,0,345,0
1171,6968339.682816,294.274,45888.9,86319.3,25665.4,183.4,683934720,46393196544,0,345,0
1172,6968339.976216,293.400,45732.3,87268.4,25293.5,178.9,683934720,46393196544,0,345,0
1173,6968340.267791,291.575,45796.1,86772.4,23311.9,515.8,683934720,46393196544,0,345,0
1174,6968340.560999,293.208,46647.7,87168.2,23814.0,195.9,683934720,46393196544,0,345,0
1175,6968340.855291,294.292,45580.6,86742.9,26621.2,182.9,683934720,46393196544,0,345,0
1176,6968341.150330,295.039,44880.8,86881.2,28169.6,181.8,683934720,46393196544,0,345,0
1177,6968341.443520,293.190,46135.4,87312.4,23595.8,185.3,683934720,46393196544,0,345,0
1178,6968341.734892,291.371,45951.5,87274.6,22064.7,486.5,683934720,46393196544,0,345,0
1179,6968342.026213,291.321,45573.2,86959.5,24740.9,186.1,683934720,46393196544,0,345,0
1180,6968342.318652,292.439,45730.6,86693.2,25040.8,504.4,683934720,46393196544,0,345,0
1181,6968342.615149,296.497,45279.4,87129.9,30269.3,179.4,683934720,46393196544,0,345,0
1182,6968342.909924,294.775,45658.0,86836.4,25455.7,184.0,683934720,46393196544,0,345,0
1183,6968343.202287,292.363,46445.2,87728.9,23539.1,470.6,683934720,46393196544,0,345,0
1184,6968343.494274,291.987,45703.1,86719.6,22516.4,195.9,683934720,46393196544,0,345,0
1185,6968343.785759,291.485,45766.5,86605.5,24486.7,187.9,683934720,46393196544,0,345,0
1186,6968344.077033,291.274,46675.0,87375.0,21341.0,173.4,683934720,46393196544,0,345,0
1187,6968344.369376,292.343,45631.9,87223.7,24018.4,195.7,683934720,46393196544,0,345,0
1188,6968344.664796,295.421,46763.8,87189.4,26371.3,184.4,683934720,46393196544,0,345,0
1189,6968344.959009,294.212,45929.5,86911.1,26214.9,199.2,683934720,46393196544,0,345,0
1190,6968345.250267,291.258,45562.8,87645.3,24246.2,187.4,683934720,46393196544,0,345,0
1191,6968345.542619,292.353,45742.8,86272.5,25115.1,219.5,683934720,46393196544,0,345,0
1192,6968345.834694,292.075,45407.6,86624.9,25746.5,181.7,683934720,46393196544,0,345,0
1193,6968346.127735,293.041,45688.5,87421.8,26047.1,249.1,683934720,46393196544,0,345,0
1194,6968346.420433,292.698,46496.6,87606.0,23556.6,185.3,683934720,46393196544,0,345,0
1195,6968346.712365,291.932,45254.6,86855.3,24762.0,198.2,683934720,46393196544,0,345,0
1196,6968347.004166,291.800,46821.1,88567.7,22174.2,383.9,683934720,46393196544,0,345,0
1197,6968347.297301,293.135,45881.7,87059.7,26370.1,189.8,683934720,46393196544,0,345,0
1198,6968347.590985,293.684,45448.6,86432.8,27347.2,175.5,683934720,46393196544,0,345,0
1199,6968347.883110,292.125,46148.0,86689.7,23677.5,180.5,683934720,46393196544,0,345,0
1200,6968348.175317,292.207,45285.5,87050.0,25037.2,194.6,683934720,46393196544,0,345,0
1201,6968348.484881,309.564,46005.2,86586.2,25153.5,179.2,683934720,46393196544,0,345,0
1202,6968348.777686,292.806,46109.0,86802.9,24314.7,183.2,683934720,46393196544,0,345,0
1203,6968349.069870,292.184,45282.0,86367.6,26732.0,176.9,683934720,46393196544,0,345,0
1204,6968349.362970,293.100,46088.0,86863.3,24288.3,188.5,683934720,46393196544,0,345,0
1205,6968349.656660,293.690,47189.2,89579.6,22609.6,186.3,683934720,46393196544,0,345,0
1206,6968349.949909,293.248,45875.4,87281.2,24308.1,496.7,683934720,46393196544,0,345,0
1207,6968350.242702,292.794,46634.1,87676.8,23285.3,187.0,683934720,46393196544,0,345,0
1208,6968350.535793,293.090,45339.0,87939.7,24376.4,185.3,683934720,46393196544,0,345,0
1209,6968350.827434,291.642,45719.1,87154.9,23570.8,188.8,683934720,46393196544,0,345,0
1210,6968351.119891,292.457,45983.0,87222.3,25072.6,181.3,683934720,46393196544,0,345,0
1211,6968351.410615,290.724,44990.0,87419.2,24227.6,467.4,683934720,46393196544,0,345,0
1212,6968351.703791,293.175,46422.3,87050.8,25344.3,183.9,683934720,46393196544,0,345,0
1213,6968351.993877,290.086,45647.1,87694.1,21030.8,184.6,683934720,46393196544,0,345,0
1214,6968352.288133,294.256,46185.4,87654.6,25921.1,193.2,683934720,46393196544,0,345,0
1215,6968352.580270,292.137,46271.0,87545.0,21570.1,187.2,683934720,46393196544,0,345,0
1216,6968352.872383,292.113,45705.4,87247.1,24269.2,174.4,683934720,46393196544,0,345,0
1217,6968353.165026,292.644,46406.7,87272.9,24020.1,179.9,683934720,46393196544,0,345,0
1218,6968353.459435,294.408,46892.3,88106.8,23087.2,178.2,683934720,46393196544,0,345,0
1219,6968353.751216,291.781,45159.7,86878.3,23976.8,481.8,683934720,46393196544,0,345,0
1220,6968354.044732,293.515,46099.8,87863.5,23260.8,178.6,683934720,46393196544,0,345,0
1221,6968354.335600,290.868,46211.0,87280.8,22110.1,481.2,683934720,46393196544,0,345,0
1222,6968354.627949,292.349,45243.8,86826.0,25736.3,173.6,683934720,46393196544,0,345,0
1223,6968354.921132,293.183,46192.2,86485.7,24222.4,203.8,683934720,46393196544,0,345,0
1224,6968355.212733,291.601,45304.8,87293.5,24940.0,495.9,683934720,46393196544,0,345,0
1225,6968355.504381,291.648,45956.3,87122.4,22424.1,176.7,683934720,46393196544,0,345,0
1226,6968355.797295,292.915,45998.0,86980.2,23970.0,184.3,683934720,46393196544,0,345,0
1227,6968356.090023,292.728,45555.2,86663.5,25706.1,182.5,683934720,46393196544,0,345,0
1228,6968356.382502,292.479,47024.9,87457.6,23754.4,195.8,683934720,46393196544,0,345,0
1229,6968356.678788,296.287,45681.7,87170.2,28827.8,185.1,683934720,46393196544,0,345,0
1230,6968356.971709,292.921,46150.8,87572.8,25423.5,457.4,683934720,46393196544,0,345,0
1231,6968357.264520,292.811,45952.3,86791.6,24051.5,182.6,683934720,46393196544,0,345,0
1232,6968357.558748,294.228,45782.4,86469.8,26647.7,183.2,683934720,46393196544,0,345,0
1233,6968357.853201,294.453,46002.9,87567.4,25073.1,186.4,683934720,46393196544,0,345,0
1234,6968358.147632,294.430,46561.6,88078.2,24927.2,465.6,683934720,46393196544,0,345,0
1235,6968358.439143,291.512,46107.6,87484.4,21608.2,456.3,683934720,46393196544,0,345,0
1236,6968358.734834,295.691,45248.6,87807.3,26311.9,175.8,683934720,46393196544,0,345,0
1237,6968359.026886,292.052,46346.4,88451.9,22326.2,235.8,683934720,46393196544,0,345,0
1238,6968359.318486,291.600,47195.8,88928.0,19759.4,181.2,683934720,46393196544,0,345,0
1239,6968359.611706,293.220,46237.3,88370.3,24698.0,176.6,683934720,46393196544,0,345,0
1240,6968359.902820,291.114,46978.7,88484.7,20835.0,529.2,683934720,46393196544,0,345,0
1241,6968360.192811,289.991,45309.4,86421.9,23265.1,184.2,683934720,46393196544,0,345,0
1242,6968360.487423,294.612,45622.5,87888.5,25407.6,186.5,683934720,46393196544,0,345,0
1243,6968360.780470,293.046,45905.0,87592.4,25530.3,185.5,683934720,46393196544,0,345,0
1244,6968361.072756,292.286,45725.2,86985.7,23684.0,198.6,683934720,46393196544,0,345,0
1245,6968361.364510,291.755,45928.3,87084.5,23554.2,184.5,683934720,46393196544,0,345,0
1246,6968361.658862,294.352,46536.7,87851.8,25662.3,186.2,683934720,46393196544,0,345,0
1247,6968361.955151,296.289,45443.3,86113.0,29870.6,182.3,683934720,46393196544,0,345,0
1248,6968362.247982,292.831,45573.1,86525.3,25213.8,490.0,683934720,46393196544,0,345,0
1249,6968362.540102,292.119,46680.9,87362.5,23390.5,190.6,683934720,46393196544,0,345,0
1250,6968362.833255,293.154,45316.2,87922.1,24790.5,476.1,683934720,46393196544,0,345,0
1251,6968363.124374,291.118,45524.2,86754.9,22853.4,497.9,683934720,46393196544,0,345,0
1252,6968363.416387,292.013,45870.8,88049.9,20232.3,174.9,683934720,46393196544,0,345,0
1253,6968363.709129,292.743,44588.8,86805.7,25295.5,181.7,683934720,46393196544,0,345,0
1254,6968364.001101,291.972,46470.3,86867.8,25457.0,184.6,683934720,46393196544,0,345,0
1255,6968364.293886,292.785,45120.1,86759.3,26618.3,180.2,683934720,46393196544,0,345,0
1256,6968364.585758,291.872,45835.6,86959.4,24935.1,174.2,683934720,46393196544,0,345,0
1257,6968364.876986,291.228,45994.4,87627.9,21672.5,183.5,683934720,46393196544,0,345,0
1258,6968365.172211,295.225,45765.0,87016.4,27096.9,455.1,683934720,46393196544,0,345,0
1259,6968365.463658,291.447,45484.3,87849.0,22224.5,459.9,683934720,46393196544,0,345,0
1260,6968365.757446,293.788,46023.0,87374.9,24942.1,463.8,683934720,46393196544,0,345,0
1261,6968366.049189,291.743,46132.2,86973.5,24161.9,701.2,683934720,46393196544,0,345,0
1262,6968366.344278,295.088,46624.5,87542.8,25169.0,463.7,683934720,46393196544,0,345,0
1263,6968366.637138,292.861,46023.5,87222.8,22935.6,463.5,683934720,46393196544,0,345,0
1264,6968366.929737,292.599,45819.6,88003.4,23007.6,463.5,683934720,46393196544,0,345,0
1265,6968367.222327,292.590,46309.9,87305.1,23629.4,183.3,683934720,46393196544,0,345,0
1266,6968367.516287,293.960,44990.0,87362.5,25992.5,189.7,683934720,46393196544,0,345,0
1267,6968367.808733,292.445,45240.8,86428.7,26632.7,178.9,683934720,46393196544,0,345,0
1268,6968368.101314,292.581,46826.4,87774.9,22200.2,180.8,683934720,46393196544,0,345,0
1269,6968368.393165,291.851,45477.4,87149.2,25069.3,183.1,683934720,46393196544,0,345,0
1270,6968368.684279,291.114,46575.7,87585.6,21953.3,186.5,683934720,46393196544,0,345,0
1271,6968369.029656,345.377,45563.8,87515.5,3072.6,74677.2,683934720,46393196544,0,345,0
1272,6968369.320896,291.240,46087.4,87133.9,23268.1,180.2,683934720,46393196544,0,345,0
1273,6968369.614697,293.801,45910.4,87642.3,25071.4,197.5,683934720,46393196544,0,345,0
1274,6968369.906842,292.145,46177.0,87295.5,22913.5,207.0,683934720,46393196544,0,345,0
1275,6968370.202505,295.663,46487.0,86388.1,27352.4,206.9,683934720,46393196544,0,345,0
1276,6968370.494527,292.022,46265.7,86766.8,22402.6,187.9,683934720,46393196544,0,345,0
1277,6968370.786358,291.831,45693.4,87191.8,24296.2,205.0,683934720,46393196544,0,345,0
1278,6968371.081477,295.119,46742.5,87513.2,23447.8,197.6,683934720,46393196544,0,345,0
1279,6968371.377156,295.680,44911.3,87273.3,28830.2,525.1,683934720,46393196544,0,345,0
1280,6968371.670458,293.301,45029.5,86814.2,26335.6,202.1,683934720,46393196544,0,345,0
1281,6968371.960687,290.229,46594.0,87188.4,21039.7,488.5,683934720,46393196544,0,345,0
1282,6968372.252580,291.894,45394.2,86939.1,19941.8,180.7,683934720,46393196544,0,345,0
1283,6968372.546169,293.588,46382.7,88084.3,25022.5,467.7,683934720,46393196544,0,345,0
1284,6968372.836178,290.010,46238.9,86505.1,20852.4,764.5,683934720,46393196544,0,345,0
1285,6968373.126753,290.575,44733.1,86622.7,24249.7,184.3,683934720,46393196544,0,345,0
1286,6968373.420611,293.858,45688.7,86363.6,25992.5,182.3,683934720,46393196544,0,345,0
1287,6968373.716786,296.175,46081.9,87310.7,28750.1,287.1,683934720,46393196544,0,345,0
1288,6968374.009316,292.530,45686.2,86504.5,25863.2,315.2,683934720,46393196544,0,345,0
1289,6968374.301859,292.543,47047.8,87028.6,23276.9,185.0,683934720,46393196544,0,345,0
1290,6968374.595394,293.535,45622.7,87194.0,27355.5,177.8,683934720,46393196544,0,345,0
1291,6968374.889307,293.912,45966.7,87001.2,26515.0,176.1,683934720,46393196544,0,345,0
1292,6968375.181960,292.653,46993.2,88708.5,20499.4,824.0,683934720,46393196544,0,345,0
1293,6968375.475327,293.367,45973.0,87337.5,23552.5,291.5,683934720,46393196544,0,345,0
1294,6968375.766997,291.669,45778.7,86690.0,23266.6,472.6,683934720,46393196544,0,345,0
1295,6968376.058877,291.880,46379.0,87486.6,22482.0,182.8,683934720,46393196544,0,345,0
1296,6968376.351239,292.363,46027.6,87642.7,23563.5,192.0,683934720,46393196544,0,345,0
1297,6968376.644304,293.065,46036.7,86907.0,24570.8,217.4,683934720,46393196544,0,345,0
1298,6968376.937108,292.804,45910.8,87017.0,25197.2,175.6,683934720,46393196544,0,345,0
1299,6968377.229912,292.804,45205.7,87512.8,23582.3,180.4,683934720,46393196544,0,345,0
1300,6968377.521536,291.624,46180.2,87805.1,21898.0,188.7,683934720,46393196544,0,345,0
1301,6968377.829983,308.447,45347.7,86791.0,26567.8,172.3,683934720,46393196544,0,345,0
1302,6968378.122823,292.839,46002.9,87082.7,25707.7,184.5,683934720,46393196544,0,345,0
1303,6968378.415215,292.393,45541.8,87821.3,24801.0,186.0,683934720,46393196544,0,345,0
1304,6968378.711754,296.539,45976.5,87652.0,28324.0,175.7,683934720,46393196544,0,345,0
1305,6968379.005195,293.441,46143.6,87009.0,23180.9,180.5,683934720,46393196544,0,345,0
1306,6968379.301067,295.871,46231.2,87002.9,26244.4,178.9,683934720,46393196544,0,345,0
1307,6968379.593044,291.977,45422.7,86353.5,26081.7,181.9,683934720,46393196544,0,345,0
1308,6968379.885651,292.607,46673.2,88333.6,22244.4,517.9,683934720,46393196544,0,345,0
1309,6968380.178731,293.080,46543.6,88333.2,23491.3,182.7,683934720,46393196544,0,345,0
1310,6968380.469380,290.649,45758.5,86819.3,23895.6,459.7,683934720,46393196544,0,345,0
1311,6968380.764281,294.901,47180.2,87769.6,25683.5,176.5,683934720,46393196544,0,345,0
1312,6968381.060085,295.804,46349.7,87829.9,26144.2,184.7,683934720,46393196544,0,345,0
1313,6968381.356364,296.279,45337.0,86528.3,30161.5,512.8,683934720,46393196544,0,345,0
1314,6968381.649012,292.648,45443.9,86645.3,25551.8,182.3,683934720,46393196544,0,345,0
1315,6968381.941095,292.083,45317.9,86798.6,26650.2,179.7,683934720,46393196544,0,345,0
1316,6968382.233540,292.445,46444.6,88674.2,22888.6,180.4,683934720,46393196544,0,345,0
1317,6968382.526903,293.363,45772.5,87207.9,26686.2,183.9,683934720,46393196544,0,345,0
1318,6968382.820828,293.925,45862.3,87375.2,26459.2,195.9,683934720,46393196544,0,345,0
1319,6968383.111935,291.107,45317.0,87138.4,24527.8,175.9,683934720,46393196544,0,345,0
1320,6968383.407931,295.996,45670.2,87418.2,28677.2,178.6,683934720,46393196544,0,345,0
1321,6968383.700843,292.912,45937.5,87483.1,25645.5,178.4,683934720,46393196544,0,345,0
1322,6968383.993795,292.951,45523.0,86672.2,25507.0,476.5,683934720,46393196544,0,345,0
1323,6968384.285344,291.549,46516.1,88060.5,22750.4,464.3,683934720,46393196544,0,345,0
1324,6968384.581728,296.384,45755.4,86677.6,29009.8,182.9,683934720,46393196544,0,345,0
1325,6968384.873984,292.256,45950.5,87761.8,22663.3,180.6,683934720,46393196544,0,345,0
1326,6968385.165911,291.927,45588.3,86830.2,23145.8,189.0,683934720,46393196544,0,345,0
1327,6968385.462659,296.748,46287.4,87192.3,27724.7,192.4,683934720,46393196544,0,345,0
1328,6968385.755538,292.879,46555.0,86294.1,19336.1,237.4,683934720,46393196544,0,345,0
1329,6968386.046940,291.402,45637.4,87150.8,23669.2,184.7,683934720,46393196544,0,345,0
1330,6968386.345315,298.374,46442.8,87583.5,28329.6,184.3,683934720,46393196544,0,345,0
1331,6968386.637726,292.411,45888.4,87268.9,22928.4,184.8,683934720,46393196544,0,345,0
1332,6968386.928261,290.535,45662.5,87154.4,21922.3,185.2,683934720,46393196544,0,345,0
1333,6968387.224761,296.500,45740.9,87709.7,26549.4,286.0,683934720,46393196544,0,345,0
1334,6968387.516583,291.823,45617.3,87638.1,24359.6,181.0,683934720,46393196544,0,345,0
1335,6968387.807300,290.716,44869.2,86787.8,23669.7,184.8,683934720,46393196544,0,345,0
1336,6968388.100218,292.919,46746.6,86927.7,22746.1,310.0,683934720,46393196544,0,345,0
1337,6968388.394768,294.550,45631.0,86867.8,28649.9,221.8,683934720,46393196544,0,345,0
1338,6968388.689039,294.271,46265.5,87440.1,25221.3,208.5,683934720,46393196544,0,345,0
1339,6968388.979782,290.743,46221.2,87054.1,22973.7,219.9,683934720,46393196544,0,345,0
1340,6968389.273113,293.331,45611.3,87096.0,23613.0,290.1,683934720,46393196544,0,345,0
1341,6968389.566836,293.724,45923.0,86923.7,25548.3,250.2,683934720,46393196544,0,345,0
1342,6968389.859011,292.174,46310.8,87484.2,21699.5,635.0,683934720,46393196544,0,345,0
1343,6968390.151487,292.477,44965.5,87302.6,24009.2,229.0,683934720,46393196544,0,345,0
1344,6968390.443470,291.983,45622.3,87312.5,22924.4,198.6,683934720,46393196544,0,345,0
1345,6968390.734320,290.850,45490.1,87121.1,23015.3,165.1,683934720,46393196544,0,345,0
1346,6968391.025626,291.306,45263.4,87097.3,23849.1,166.8,683934720,46393196544,0,345,0
1347,6968391.317098,291.472,45921.1,87396.4,22977.7,163.1,683934720,46393196544,0,345,0
1348,6968391.610311,293.213,45097.8,87065.3,27089.8,171.1,683934720,46393196544,0,345,0
1349,6968391.902595,292.284,46751.6,87189.4,24063.4,165.2,683934720,46393196544,0,345,0
1350,6968392.195021,292.426,45296.8,87471.6,24795.4,244.3,683934720,46393196544,0,345,0
1351,6968392.486209,291.187,45514.1,86167.1,24245.0,235.0,683934720,46393196544,0,345,0
1352,6968392.778270,292.061,45801.6,86637.5,24574.4,229.0,683934720,46393196544,0,345,0
1353,6968393.070692,292.423,45609.3,86658.9,25792.0,187.1,683934720,46393196544,0,345,0
1354,6968393.363747,293.055,45565.9,86949.7,21975.2,215.8,683934720,46393196544,0,345,0
1355,6968393.659718,295.970,46363.8,88008.0,26444.1,184.6,683934720,46393196544,0,345,0
1356,6968393.952244,292.526,45682.5,86938.9,25431.5,170.3,683934720,46393196544,0,345,0
1357,6968394.245924,293.680,46185.8,86851.7,24212.8,165.8,683934720,46393196544,0,345,0
1358,6968394.538455,292.531,45956.7,87225.2,22526.2,162.4,683934720,46393196544,0,345,0
1359,6968394.829690,291.236,45208.6,87540.5,22062.1,161.9,683934720,46393196544,0,345,0
1360,6968395.123848,294.157,45905.6,87546.2,27235.6,158.6,683934720,46393196544,0,345,0
1361,6968395.416146,292.299,46123.4,87942.7,21758.7,162.2,683934720,46393196544,0,345,0
1362,6968395.708669,292.523,45676.7,87014.0,24466.9,167.7,683934720,46393196544,0,345,0
1363,6968396.006758,298.089,47373.4,88791.2,24657.4,817.8,683934720,46393196544,0,345,0
1364,6968396.298593,291.835,46188.4,87037.5,24036.5,189.1,683934720,46393196544,0,345,0
1365,6968396.594388,295.796,46291.6,87923.2,26968.4,174.2,683934720,46393196544,0,345,0
1366,6968396.886978,292.589,45558.6,87121.6,23408.2,224.2,683934720,46393196544,0,345,0
1367,6968397.179579,292.601,46320.9,87426.1,22875.7,193.1,683934720,46393196544,0,345,0
1368,6968397.470788,291.209,45552.3,87210.3,22048.6,179.8,683934720,46393196544,0,345,0
1369,6968397.764535,293.747,46944.4,88133.1,23711.4,184.8,683934720,46393196544,0,345,0
1370,6968398.056445,291.910,45737.9,86908.4,24996.3,176.5,683934720,46393196544,0,345,0
